id,year,decade,dimensions,medium,provenance,title,url,country,creditline,designer,designer_id,designer_url,designer_gender,image_b,image_s,css4_colors,color,area,y
18447297,1915.0,1910.0,76.2 × 51.2 cm (30 × 20 3/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",The North Downs,https://collection.cooperhewitt.org/objects/18447297/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65771_72c5ee1cddb067c5_b.jpg,https://images.collection.cooperhewitt.org/65771_72c5ee1cddb067c5_sq.jpg,"['#dcdcdc', '#696969', '#bdb76b', '#bdb76b', '#808080']",#dcdcdc,3901.4400000000005,3
18447299,1943.0,1940.0,107 × 81 cm (42 1/8 × 31 7/8 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","American Airlines to Washington, Night and Day",https://collection.cooperhewitt.org/objects/18447299/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65130_23bff1a7331d204d_b.jpg,https://images.collection.cooperhewitt.org/65130_23bff1a7331d204d_sq.jpg,"['#c0c0c0', '#cd853f', '#bdb76b', '#2f4f4f']",#c0c0c0,8667.0,10
18447301,1946.0,1940.0,107.2 × 78.7 cm (42 3/16 × 31 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Washington,https://collection.cooperhewitt.org/objects/18447301/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65131_788bdab1c4dc2bf2_b.jpg,https://images.collection.cooperhewitt.org/65131_788bdab1c4dc2bf2_sq.jpg,"['#2f4f4f', '#2f4f4f', '#dcdcdc', '#a9a9a9', '#2f4f4f']",#2f4f4f,8436.640000000001,3
18447303,1948.0,1940.0,107 × 81.6 cm (42 1/8 × 32 1/8 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",American Airlines to Ireland,https://collection.cooperhewitt.org/objects/18447303/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65132_5aabc64baaf12599_b.jpg,https://images.collection.cooperhewitt.org/65132_5aabc64baaf12599_sq.jpg,"['#8fbc8f', '#2f4f4f', '#556b2f', '#dcdcdc', '#696969']",#8fbc8f,8731.199999999999,7
18447305,1948.0,1940.0,100.5 × 76.4 cm (39 9/16 × 30 1/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","American Airlines, California, Arizona, Texas, New Mexico",https://collection.cooperhewitt.org/objects/18447305/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65133_02096ad54979953c_b.jpg,https://images.collection.cooperhewitt.org/65133_02096ad54979953c_sq.jpg,"['#dcdcdc', '#708090', '#bdb76b', '#a0522d', '#cd853f']",#dcdcdc,7678.200000000001,8
18447307,1943.0,1940.0,100.5 × 76.2 cm (39 9/16 × 30 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Mexico,https://collection.cooperhewitt.org/objects/18447307/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65134_d539dbe1c6e2d971_b.jpg,https://images.collection.cooperhewitt.org/65134_d539dbe1c6e2d971_sq.jpg,"['#deb887', '#bdb76b', '#2f4f4f', '#a0522d', '#a9a9a9']",#deb887,7658.1,11
18447319,1919.0,1910.0,74.9 × 49.7 cm (29 1/2 × 19 9/16 in.),lithograph on paper,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Summer Sale at Derry & Tom's,https://collection.cooperhewitt.org/objects/18447319/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/90435_4bd473b040816cb7_b.jpg,https://images.collection.cooperhewitt.org/90435_4bd473b040816cb7_sq.jpg,"['#ffe4c4', '#bc8f8f', '#696969', '#bdb76b', '#f4a460']",#ffe4c4,3722.5300000000007,1
18447367,1919.0,1910.0,76 × 50.5 cm (29 15/16 × 19 7/8 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Exhibition of Modern Art,https://collection.cooperhewitt.org/objects/18447367/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65772_a85017ade0f4e165_b.jpg,https://images.collection.cooperhewitt.org/65772_a85017ade0f4e165_sq.jpg,"['#dcdcdc', '#2f4f4f', '#bdb76b', '#696969', '#d2b48c']",#dcdcdc,3838.0,2
18447411,1921.0,1920.0,101.9 × 63.2 cm (40 1/8 × 24 7/8 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",London Museum of Practical Geology,https://collection.cooperhewitt.org/objects/18447411/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65773_91f5279c6d08fedf_b.jpg,https://images.collection.cooperhewitt.org/65773_91f5279c6d08fedf_sq.jpg,"['#2f4f4f', '#c0c0c0', '#2f4f4f']",#2f4f4f,6440.080000000001,1
18447435,1921.0,1920.0,99.4 × 60.9 cm (39 1/8 × 24 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","Kuan-Yin, Victoria and Albert Musuem",https://collection.cooperhewitt.org/objects/18447435/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65774_d4f28a1d54ae6b54_b.jpg,https://images.collection.cooperhewitt.org/65774_d4f28a1d54ae6b54_sq.jpg,"['#faebd7', '#8b4513', '#8fbc8f', '#778899', '#2f4f4f']",#faebd7,6053.46,2
18447459,1922.0,1920.0,101.6 × 61.8 cm (40 × 24 5/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",The Royal United Service Museum,https://collection.cooperhewitt.org/objects/18447459/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65779_27748c0b24cc59b9_b.jpg,https://images.collection.cooperhewitt.org/65779_27748c0b24cc59b9_sq.jpg,"['#2f4f4f', '#696969', '#a0522d', '#bdb76b', '#a9a9a9']",#2f4f4f,6278.879999999999,1
18447481,1922.0,1920.0,101.8 × 63.4 cm (40 1/16 × 24 15/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Winter Sales Are Best Reached by the Underground,https://collection.cooperhewitt.org/objects/18447481/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65775_3699adc5c5b748b2_b.jpg,https://images.collection.cooperhewitt.org/65775_3699adc5c5b748b2_sq.jpg,"['#faebd7', '#bdb76b', '#778899', '#696969', '#cd853f']",#faebd7,6454.12,2
18447503,1922.0,1920.0,98.9 × 61.4 cm (38 15/16 × 24 3/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",The Rocket of Mr. Stephenson of Newcastle at the Museum of Science,https://collection.cooperhewitt.org/objects/18447503/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65776_28d5c73b17f15e19_b.jpg,https://images.collection.cooperhewitt.org/65776_28d5c73b17f15e19_sq.jpg,"['#556b2f', '#cd853f', '#bc8f8f', '#696969']",#556b2f,6072.46,3
18447525,1922.0,1920.0,101.9 × 59.8 cm (40 1/8 × 23 9/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",London History at the London Museum,https://collection.cooperhewitt.org/objects/18447525/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65777_f7f1a1dfb4b8211d_b.jpg,https://images.collection.cooperhewitt.org/65777_f7f1a1dfb4b8211d_sq.jpg,"['#faebd7', '#d2691e', '#8b4513', '#696969', '#f0e68c']",#faebd7,6093.62,4
18447569,1924.0,1920.0,76.5 × 50.5 cm (30 1/8 × 19 7/8 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Hadley Wood by Tram,https://collection.cooperhewitt.org/objects/18447569/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65778_d7a1943a2d71c1e4_b.jpg,https://images.collection.cooperhewitt.org/65778_d7a1943a2d71c1e4_sq.jpg,"['#dcdcdc', '#8fbc8f', '#bdb76b', '#2f4f4f', '#696969']",#dcdcdc,3863.25,1
18447591,1924.0,1920.0,73.4 × 50.3 cm (28 7/8 × 19 13/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Bushey Park by Tram,https://collection.cooperhewitt.org/objects/18447591/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/64290_5bf3630079dc389c_b.jpg,https://images.collection.cooperhewitt.org/64290_5bf3630079dc389c_sq.jpg,"['#dcdcdc', '#696969', '#8fbc8f', '#696969', '#2f4f4f']",#dcdcdc,3692.02,2
18447613,1924.0,1920.0,72 × 44.3 cm (28 3/8 × 17 7/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Twickenham by Tram,https://collection.cooperhewitt.org/objects/18447613/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/64291_245b663925c32853_b.jpg,https://images.collection.cooperhewitt.org/64291_245b663925c32853_sq.jpg,"['#f5deb3', '#bdb76b', '#2f4f4f', '#696969', '#556b2f']",#f5deb3,3189.6,3
18447635,1924.0,1920.0,76.1 × 50.5 cm (29 15/16 × 19 7/8 in.),offset lithograph on paper,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Near Waltham Cross by Tram,https://collection.cooperhewitt.org/objects/18447635/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/64936_2496bbc5aa5595f7_b.jpg,https://images.collection.cooperhewitt.org/64936_2496bbc5aa5595f7_sq.jpg,"['#f5deb3', '#6b8e23', '#8fbc8f', '#d2b48c', '#2f4f4f']",#f5deb3,3843.0499999999997,4
18447817,1925.0,1920.0,76.3 × 50 cm (30 1/16 × 19 11/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",The London Group,https://collection.cooperhewitt.org/objects/18447817/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65780_ce497c5a957a32af_b.jpg,https://images.collection.cooperhewitt.org/65780_ce497c5a957a32af_sq.jpg,"['#d3d3d3', '#808080', '#a9a9a9', '#696969']",#d3d3d3,3815.0,1
18447883,1923.0,1920.0,76.5 × 51 cm (30 1/8 × 20 1/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Read 'Cricketer' in the Manchester Guardian,https://collection.cooperhewitt.org/objects/18447883/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65781_8f5a9320819686ba_b.jpg,https://images.collection.cooperhewitt.org/65781_8f5a9320819686ba_sq.jpg,"['#2f4f4f', '#faebd7', '#9acd32', '#808080', '#556b2f']",#2f4f4f,3901.5,1
18447977,1926.0,1920.0,57.2 × 42 cm (22 1/2 × 16 9/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Gloves Cleaned,https://collection.cooperhewitt.org/objects/18447977/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65782_552879de25abe899_b.jpg,https://images.collection.cooperhewitt.org/65782_552879de25abe899_sq.jpg,"['#faebd7', '#2f4f4f', '#a9a9a9', '#696969', '#8fbc8f']",#faebd7,2402.4,1
18447999,1918.0,1910.0,57 × 42.1 cm (22 7/16 × 16 9/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","Since 1802, The London Dyers and Cleaners",https://collection.cooperhewitt.org/objects/18447999/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/64292_2103034e48e58395_b.jpg,https://images.collection.cooperhewitt.org/64292_2103034e48e58395_sq.jpg,"['#cd853f', '#808080', '#8b4513', '#cd853f', '#8fbc8f']",#cd853f,2399.7000000000003,2
18448021,1927.0,1920.0,57.1 × 41.8 cm (22 1/2 × 16 7/16 in.),"offset lithograph on paper, lined","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","Eastman and Son, The London Dyers and Cleaners",https://collection.cooperhewitt.org/objects/18448021/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65783_e6734653a4a0c7bc_b.jpg,https://images.collection.cooperhewitt.org/65783_e6734653a4a0c7bc_sq.jpg,"['#faebd7', '#a0522d', '#d2b48c', '#483d8b', '#f0e68c']",#faebd7,2386.7799999999997,1
18448065,1930.0,1930.0,101.6 × 61.4 cm (40 × 24 3/16 in.),"offset lithograph on white wove paper, mounted on board","Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","Power, The Nerve Center of London's Underground",https://collection.cooperhewitt.org/objects/18448065/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/6665_0c1f40e4a5bfdffb_b.jpg,https://images.collection.cooperhewitt.org/6665_0c1f40e4a5bfdffb_sq.jpg,"['#b22222', '#800000', '#556b2f', '#708090', '#2f4f4f']",#b22222,6238.24,1
18448131,1931.0,1930.0,76.1 × 50.8 cm (29 15/16 × 20 in.),offset lithograph on wove paper,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Publicity Pays on the Underground,https://collection.cooperhewitt.org/objects/18448131/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/66529_ad25a94936276c85_b.jpg,https://images.collection.cooperhewitt.org/66529_ad25a94936276c85_sq.jpg,"['#2f4f4f', '#a9a9a9', '#556b2f', '#708090', '#808080']",#2f4f4f,3865.8799999999997,2
18448153,1932.0,1930.0,101.3 × 64 cm (39 7/8 × 25 3/16 in.),offset lithograph on paper mounted on board,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",A Pillar'd Shade,https://collection.cooperhewitt.org/objects/18448153/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65784_de1091bf45657a1d_b.jpg,https://images.collection.cooperhewitt.org/65784_de1091bf45657a1d_sq.jpg,"['#bdb76b', '#2f4f4f', '#f0e68c', '#ffe4c4', '#2f4f4f']",#bdb76b,6483.2,2
18448235,1933.0,1930.0,102.7 × 63.9 cm (40 7/16 × 25 3/16 in.),offset lithograph on wove paper mounted on board,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Whitsuntide Holiday,https://collection.cooperhewitt.org/objects/18448235/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65785_16a972748be3338c_b.jpg,https://images.collection.cooperhewitt.org/65785_16a972748be3338c_sq.jpg,"['#d3d3d3', '#556b2f', '#a9a9a9', '#bc8f8f', '#a9a9a9']",#d3d3d3,6562.53,1
18448257,1934.0,1930.0,101.4 × 63.3 cm (39 15/16 × 24 15/16 in.),offset lithograph on wove paper mounted on board,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",The Tower of London,https://collection.cooperhewitt.org/objects/18448257/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65786_98ecf50e907ef0df_b.jpg,https://images.collection.cooperhewitt.org/65786_98ecf50e907ef0df_sq.jpg,"['#f5deb3', '#2f4f4f', '#d2b48c', '#696969', '#808080']",#f5deb3,6418.62,2
18448301,1934.0,1930.0,101.5 × 63.7 cm (39 15/16 × 25 1/16 in.),lithograph on wove paper mounted on board,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Buckingham Palace from St. James's Park,https://collection.cooperhewitt.org/objects/18448301/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65787_c99c21c5e750894d_b.jpg,https://images.collection.cooperhewitt.org/65787_c99c21c5e750894d_sq.jpg,"['#f5deb3', '#a9a9a9', '#556b2f', '#808080', '#2f4f4f']",#f5deb3,6465.55,3
18448323,1934.0,1930.0,101.2 × 63.9 cm (39 13/16 × 25 3/16 in.),lithograph on wove paper mounted on board,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",Westminster from the Thames,https://collection.cooperhewitt.org/objects/18448323/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/65788_633c9795cecf008e_b.jpg,https://images.collection.cooperhewitt.org/65788_633c9795cecf008e_sq.jpg,"['#f5deb3', '#778899', '#2f4f4f', '#2f4f4f', '#556b2f']",#f5deb3,6466.68,4
18448357,1937.0,1930.0,25.9 × 31.9 cm (10 3/16 × 12 9/16 in.),lithograph on heavy paper,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum",British Industries Fair,https://collection.cooperhewitt.org/objects/18448357/,United Kingdom,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/55761_f04eced0be849d6b_b.jpg,https://images.collection.cooperhewitt.org/55761_f04eced0be849d6b_sq.jpg,"['#dcdcdc', '#708090', '#d2691e', '#a9a9a9', '#2f4f4f']",#dcdcdc,826.2099999999999,2
18448359,1937.0,1930.0,25.4 × 31.8 cm (10 × 12 1/2 in.),lithograph on paper,"Marion Dorn Kauffer, New York, NY; 1963: acquired by Museum","Motor Show, Earls Court",https://collection.cooperhewitt.org/objects/18448359/,United States,Gift of Mrs. E. McKnight Kauffer,Edward McKnight Kauffer,18041923,https://collection.cooperhewitt.org/people/18041923/,Boy,https://images.collection.cooperhewitt.org/55766_cc74e44d6d00ffb6_b.jpg,https://images.collection.cooperhewitt.org/55766_cc74e44d6d00ffb6_sq.jpg,"['#faebd7', '#a0522d', '#5f9ea0', '#2f4f4f', '#d2b48c']",#faebd7,807.72,3
